
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 7366   6000.00      0.00   -343.11 7383    0 7367    0  plain   wall  plain   wall
Object:   OBJ11525   1728      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ11526   1728      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ11527   1728      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ11528   1728      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ11529   1728      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ11530   1728      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ11531   1728      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ11532   1728      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ11533   1728      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ11534   1728      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ11535   1728      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ11536   1728      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ11537   1728      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ11538   1728      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ11539   1728      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ11540   1728      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Cell: 1729  12000.00  19000.00   -426.30 1750 1708 1730 1728  plain   wall  plain  plain
Object:   OBJ11541   1729      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ11542   1729      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ11543   1729      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ11544   1729      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ11545   1729      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ11546   1729      Vrs    50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ11547   1729      c3t   -50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ11548   1729      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ11549   1729      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ11550   1729      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ11551   1729      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ11552   1729      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ11553   1729      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ11554   1729      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ11555   1729      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ11556   1729      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ11557   1729      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ11558   1729      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ11559   1729      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ11560   1729      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Cell: 1730  13000.00  19000.00   -353.50 1751 1709 1731 1729    mud    mud  plain  plain
Object:   OBJ11561   1730      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ11562   1730      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ11563   1730      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ11564   1730      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ11565   1730      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ11566   1730      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ11567   1730      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ11568   1730      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ11569   1730      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ11570   1730      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ11571   1730      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ11572   1730      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ11573   1730      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ11574   1730      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ11575   1730      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ11576   1730      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ11577   1730      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ11578   1730      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ11579   1730      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ11580   1730      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
